name,born,city,zip_code,income,is_married,children,car
Charlie,1989,Mumbai,19962,38168.703707853565,true,4,Toyota
David,1983,Mumbai,49371,43863.002017050945,false,0,Ford
Charlie,1960,Mumbai,44119,53593.71648531844,true,0,Mini
David,1987,London,37784,54111.84396700017,false,4,Toyota
Bob,1958,Mumbai,31121,34530.66078217098,true,3,Toyota
David,1987,Munich,67636,41992.6177841684,false,0,Ford
Eva,1956,San Francisco,67589,70051.81912425505,false,2,Mini
David,1951,London,23891,54508.895916999754,false,0,Bentley
Alice,1982,San Francisco,66306,47426.879253910105,true,2,Mini
Bob,1966,San Francisco,73974,55179.27185134965,false,1,Ford
Charlie,1968,Munich,48190,45418.064012937226,true,3,Bentley
David,1961,San Francisco,84747,40117.25941050733,true,4,Bentley
Bob,1967,Shanghai,70930,62431.914360820345,false,2,Bentley
Eva,1986,Munich,68778,41524.78582963281,true,2,Toyota
David,1975,Shanghai,20665,35868.42638614186,true,2,Ford
Charlie,1950,Shanghai,50875,53416.36470837096,true,3,BMW
Charlie,1953,Mumbai,76348,58888.51839329383,false,3,Bentley
David,1982,London,76823,43180.63174370537,false,1,Toyota
David,1967,London,37590,41967.15905621425,false,2,Mini
Charlie,1977,Mumbai,30390,59976.675144614535,true,2,Mini
Charlie,1988,London,33872,42870.711678854714,true,2,BMW
Bob,1971,London,58047,40674.21212832261,true,4,Mini
Eva,1962,Mumbai,26920,53859.686950774565,true,3,Mini
David,1959,London,15212,60731.23970149015,true,3,BMW
David,1982,San Francisco,77082,39330.64963459507,false,1,Bentley
David,1982,Mumbai,91921,52756.31230340343,true,2,Mini
Eva,1952,San Francisco,64060,38781.798117322294,true,1,Mini
Bob,1960,San Francisco,23544,54234.07098563177,false,3,Ford
Bob,1962,Munich,82460,47250.67671397153,false,3,Ford
Alice,1987,Munich,47782,56426.65796507003,true,2,Ford
Charlie,1954,Shanghai,49145,39909.632368433966,true,1,BMW
Alice,1968,London,77448,42078.23526204127,true,0,Mini
David,1989,Mumbai,12253,33500.78341750328,false,3,BMW
Eva,1960,Munich,55824,59084.23027545483,true,2,Ford
Bob,1964,San Francisco,96221,65024.66704212134,true,4,Mini
Eva,1950,Shanghai,55016,45231.72138619194,false,2,Mini
Alice,1989,Mumbai,77238,50545.39139393277,true,1,Toyota
Alice,1974,Shanghai,87564,44423.312901994694,true,0,Mini
Charlie,1984,Mumbai,23098,65533.44307177921,true,1,BMW
David,1971,Mumbai,45091,44612.94811332544,true,0,Toyota
Bob,1975,London,13186,43623.91525951525,true,4,Bentley
Alice,1980,San Francisco,22468,58244.61145080969,false,3,BMW
David,1985,Munich,20891,52902.62885715721,true,3,Bentley
Eva,1976,Mumbai,35273,53007.779999930906,false,2,Bentley
Bob,1969,Mumbai,41509,41262.7401336416,true,4,Ford
David,1955,Shanghai,32057,48735.013379274715,false,3,Ford
Bob,1971,Munich,52426,49651.37343281527,true,3,BMW
Bob,1951,London,21632,47538.575490876836,false,2,Toyota
Charlie,1961,Mumbai,51787,36690.256591248355,true,0,Ford
Bob,1978,Shanghai,31299,69511.02865185596,false,4,Ford
Bob,1968,Munich,26391,60114.166405903685,true,0,BMW
Bob,1975,London,78939,41401.41473579342,true,3,Toyota
Alice,1950,Mumbai,66475,34789.72989282098,false,0,Mini
Alice,1950,London,11726,46972.550666229115,true,3,Toyota
Charlie,1978,San Francisco,25653,57650.566692250555,false,3,Toyota
Bob,1986,Mumbai,93710,56484.665362975014,true,2,Bentley
David,1951,Mumbai,34318,39642.98042036043,true,3,Bentley
David,1952,Munich,63120,61023.038013132515,true,0,Toyota
Alice,1984,Mumbai,56000,42869.154590847844,true,4,Toyota
Bob,1983,Munich,38625,49968.1369959041,false,4,Bentley
Charlie,1973,London,96757,52001.47984607302,true,0,Mini
David,1959,San Francisco,69915,51173.99871275505,false,4,Toyota
Charlie,1950,Munich,16338,47928.41756075615,true,1,BMW
Bob,1986,Shanghai,70270,51456.95651515935,false,3,Mini
Bob,1959,Mumbai,55365,41734.60111133291,true,4,BMW
Bob,1955,Shanghai,57616,49868.03185461034,false,4,Bentley
David,1979,Shanghai,84776,45804.16814111409,true,4,BMW
Bob,1962,Munich,74869,43607.3489989773,false,2,Bentley
David,1982,San Francisco,84195,46422.66223645567,true,2,Mini
Alice,1965,Shanghai,49098,47168.71647165002,true,2,Toyota
David,1976,Mumbai,22543,45403.22595335426,false,2,Toyota
David,1960,Mumbai,31596,43842.482676962085,true,1,Mini
Alice,1966,Munich,64801,45826.727341574064,false,2,Mini
Alice,1964,London,32437,50294.564486337535,true,1,Toyota
Eva,1980,London,98838,41876.68204095542,false,3,Ford
Eva,1961,Mumbai,17391,56149.84612677945,true,3,Ford
Alice,1989,Shanghai,29869,68248.62625502785,true,4,BMW
Eva,1958,Mumbai,54133,52648.24706651035,false,1,Mini
Bob,1967,San Francisco,78237,51596.44151170684,false,2,Toyota
Charlie,1973,London,60837,44258.55511923616,true,3,Toyota
David,1961,London,67761,53145.52610766908,false,4,Bentley
Alice,1957,Munich,84219,43974.064912697984,true,2,Ford
Charlie,1956,San Francisco,11531,42062.819560055636,true,2,Bentley
Alice,1971,Mumbai,89992,49012.922402897086,false,1,Toyota
Alice,1960,Munich,42776,46766.05620328276,true,1,Ford
Bob,1969,Mumbai,13715,56787.51402604944,false,1,Toyota
David,1984,Munich,15499,50624.220896836814,false,0,Toyota
David,1968,Munich,78810,49006.00486271251,false,4,Toyota
David,1987,San Francisco,47505,54414.20519876787,true,4,BMW
Charlie,1971,Munich,61302,60038.73098889833,true,0,Toyota
Alice,1974,San Francisco,61915,61216.66680049568,false,0,BMW
David,1980,San Francisco,23449,56569.86165075497,true,4,Bentley
Alice,1968,Mumbai,74092,54405.90155729899,true,2,Mini
Bob,1986,Munich,75342,61556.146032878045,true,0,Mini
Charlie,1983,Munich,67719,52794.43857415171,false,0,BMW
Charlie,1969,Munich,62332,55515.34878251518,false,0,Toyota
Alice,1955,Munich,71914,37815.85713113097,false,0,Ford
Charlie,1988,London,31852,55675.61057969718,false,1,Toyota
Alice,1971,Shanghai,92251,52838.04003385792,false,2,Ford
Charlie,1956,Mumbai,91530,46438.46664179653,false,1,Ford
David,1980,San Francisco,16107,66266.65210122734,true,4,Toyota
Bob,1955,San Francisco,98233,50013.584959326916,true,3,Bentley
David,1976,San Francisco,38686,50698.372034572836,true,3,BMW
Charlie,1957,Munich,58950,29654.460667501833,true,1,Toyota
Alice,1975,London,15038,44937.0760869693,true,4,Mini
Bob,1970,San Francisco,56777,51745.64051697837,false,2,Bentley
Alice,1987,Mumbai,62471,48849.836058945904,false,4,Mini
Charlie,1975,San Francisco,13792,53538.403457728455,false,3,Mini
David,1952,Munich,45465,51945.55343822304,true,4,BMW
David,1962,Munich,21035,56278.30425523684,false,2,Ford
Charlie,1974,London,23121,53425.79895931665,true,0,Mini
Charlie,1980,Shanghai,42450,58785.08571902796,false,0,BMW
Charlie,1976,San Francisco,56267,63975.773318601525,false,1,Toyota
David,1975,Shanghai,30321,46711.57586593983,true,1,Mini
Bob,1971,London,35092,54377.70538983438,false,0,Bentley
Eva,1951,London,62713,49226.32346326095,true,0,Toyota
David,1966,Mumbai,33925,35156.217106570715,true,4,Ford
Charlie,1966,Shanghai,69021,67261.17738643319,false,4,Mini
Bob,1960,Mumbai,84137,35731.55355681597,false,0,Mini
Alice,1959,San Francisco,50078,61535.71265203087,true,1,BMW
David,1959,San Francisco,89527,47000.182444957776,true,4,Bentley
David,1969,San Francisco,29346,46660.721308969536,true,2,Bentley
Bob,1978,Shanghai,75851,57801.006721363876,false,0,Ford
Charlie,1966,London,19790,43910.62044668857,true,2,BMW
David,1974,Mumbai,74568,40907.31092759978,true,4,Bentley
David,1959,Shanghai,42364,52974.92282117818,false,3,Toyota
David,1957,Shanghai,86652,35965.673293794505,true,4,Ford
David,1959,San Francisco,13561,56808.262509823675,true,1,BMW
Alice,1971,Munich,37108,55584.867713300366,false,0,Bentley
Alice,1955,Munich,45892,63702.81186453471,true,4,Mini
Alice,1965,London,80253,56219.92518259339,true,2,Bentley
Bob,1978,Mumbai,98663,38431.02983102968,false,4,Toyota
Charlie,1961,Mumbai,62887,42277.25562182859,false,3,Ford
Eva,1974,London,39975,59854.48644639931,false,0,BMW
David,1974,Mumbai,77683,19662.3741086802,false,4,BMW
Eva,1959,San Francisco,60273,39160.76605603467,true,4,BMW
Bob,1950,Shanghai,41013,53896.55653338458,true,0,BMW
Bob,1972,San Francisco,67007,56960.50052656642,true,3,Ford
Eva,1979,Munich,96122,47309.14697514481,false,3,Toyota
Eva,1960,London,54039,49160.5207360725,true,2,Ford
Bob,1955,Mumbai,50939,61426.25537525182,true,4,Bentley
Bob,1964,Munich,70791,56194.222480116565,false,1,Toyota
Alice,1970,San Francisco,95799,56350.336868104656,true,4,Ford
Bob,1953,London,58380,44139.854143700635,false,2,BMW
Bob,1969,San Francisco,93455,49455.66233675189,false,0,Mini
Charlie,1951,Munich,10016,51855.511192371785,false,2,BMW
Alice,1983,San Francisco,66972,40116.45799518474,false,3,Mini
Bob,1955,Mumbai,99071,44331.51647690112,true,2,Bentley
Charlie,1973,Shanghai,52791,56810.167661333006,false,0,Toyota
Eva,1982,Shanghai,19724,64680.94147751704,false,1,Toyota
Bob,1961,San Francisco,62626,50509.803084591804,true,3,Toyota
David,1983,Munich,75515,58412.3008082422,false,4,Ford
Alice,1979,Shanghai,61493,52330.72630149341,true,4,Mini
David,1968,Munich,90623,41709.57236498362,false,0,Toyota
Charlie,1956,Munich,26730,62673.654029589496,false,2,Toyota
Bob,1983,Mumbai,90920,57156.47913004457,false,0,Mini
Eva,1966,Shanghai,40515,59967.05516510998,true,2,Bentley
Alice,1984,Mumbai,20340,57785.474649746,false,2,BMW
Eva,1959,Munich,40649,49554.4651155789,true,1,Ford
Alice,1954,San Francisco,24816,43032.65996103208,true,1,BMW
Charlie,1983,London,18701,61872.20285746195,false,4,Bentley
Charlie,1961,Mumbai,82457,56500.825980499954,false,2,Mini
David,1975,San Francisco,74456,60291.709064004535,true,2,Mini
David,1960,Shanghai,89972,64782.981023998545,true,2,Ford
Alice,1961,Shanghai,85542,34316.116607715696,true,3,Ford
David,1967,London,18366,49085.6890204197,false,3,BMW
Alice,1953,San Francisco,34333,51637.780205673735,false,4,Bentley
Charlie,1980,Shanghai,71881,46260.641931427934,false,2,BMW
Eva,1971,London,43011,43499.753340597286,false,2,Ford
Bob,1981,Shanghai,97164,36381.71724043514,true,0,BMW
Eva,1986,Shanghai,97468,72186.27259386805,true,3,Ford
Alice,1966,Munich,88988,54409.542957674596,false,4,Bentley
David,1975,Shanghai,30489,43705.34220074546,true,2,Bentley
Alice,1975,Munich,51099,59765.29815516614,true,4,Toyota
David,1976,Mumbai,23739,33412.28718863857,false,4,Mini
Alice,1971,San Francisco,46417,53177.894157474846,true,1,Mini
David,1989,London,73298,48292.67909318755,true,3,Mini
Charlie,1974,Munich,83095,45109.752791904546,false,1,Ford
Alice,1963,Shanghai,17422,50906.692614948806,true,1,Mini
Alice,1965,Munich,15502,49714.63461766893,false,2,Mini
Eva,1965,London,79988,54585.98074835888,false,1,Mini
Bob,1961,Munich,69781,37430.47937420832,false,3,Mini
David,1984,London,32483,32004.028603103703,true,3,Ford
Eva,1956,San Francisco,52197,40659.97652597555,true,3,Bentley
David,1974,Shanghai,10210,61366.53445162651,true,1,Bentley
Bob,1960,London,51140,60912.33323568304,false,4,Bentley
Bob,1955,London,99731,33162.646386127824,false,2,Ford
David,1977,Munich,83592,58543.67240104,true,1,Mini
Bob,1961,Munich,53628,46466.109548711545,true,4,Ford
Alice,1966,London,15882,48363.2285669505,false,1,Mini
Charlie,1987,Mumbai,28160,51680.64023569183,false,0,BMW
Charlie,1969,London,70680,62853.16859581755,true,3,Ford
David,1959,San Francisco,52095,62481.243072911195,false,1,Ford
David,1975,London,86139,37759.97674878226,true,0,Toyota
Charlie,1953,London,89642,62258.84123666532,true,0,Ford
Charlie,1989,San Francisco,40251,69650.13047470573,false,4,BMW
Eva,1966,San Francisco,82777,47185.43982360103,true,3,Ford
Alice,1980,San Francisco,58378,54482.790555669184,true,4,BMW
Alice,1986,London,77959,57418.0938861792,false,3,Mini
Alice,1981,Mumbai,58575,40857.637473949675,true,0,Ford
Charlie,1952,Shanghai,45174,35649.35998928838,false,2,Bentley
Eva,1972,Mumbai,50885,49864.20443887581,true,0,Bentley
Charlie,1968,London,56170,39727.34774431809,true,1,Toyota
Eva,1981,London,19754,56996.146080685794,true,0,BMW
David,1979,Shanghai,23035,48535.53616044927,false,3,Ford
David,1961,Mumbai,92982,40066.4078683161,true,1,Ford
Alice,1958,London,58742,62243.65621972317,true,2,Mini
Charlie,1961,Munich,45340,39795.89960259104,true,4,BMW
Eva,1964,Mumbai,89551,58224.757425525655,false,1,Ford
Bob,1963,Mumbai,62871,48542.3727698335,true,4,BMW
Charlie,1956,London,14440,24041.543951110045,true,1,Bentley
David,1987,Mumbai,48651,36029.381523478194,true,2,Toyota
Bob,1962,Shanghai,36239,58791.77678816254,true,1,Toyota
Charlie,1975,London,87739,44849.06684786693,false,4,Bentley
David,1956,San Francisco,81191,45727.955309911435,false,1,Ford
Alice,1987,Shanghai,61110,33321.14609727262,true,3,Ford
David,1985,London,53350,54480.94138008606,false,2,Bentley
Eva,1989,London,84520,60725.74076411455,false,2,Ford
Eva,1977,Munich,56643,49604.49602473214,false,4,Mini
Charlie,1951,Shanghai,25212,51276.07569924466,false,2,Toyota
Eva,1953,London,86597,57130.24352912314,true,4,Bentley
Charlie,1963,London,10526,45952.78048714166,false,0,Ford
Eva,1959,San Francisco,15139,70423.52875840163,true,2,Mini
Charlie,1980,Shanghai,64369,62806.47091649653,true,4,Mini
Bob,1989,San Francisco,63907,45200.44955536534,true,4,Ford
Alice,1982,Shanghai,61337,54792.70543921538,false,4,Toyota
Eva,1963,London,16610,56299.36552725117,false,2,Bentley
David,1960,London,92848,38781.78242751837,false,0,Mini
Bob,1955,San Francisco,27914,40508.18138512663,false,2,Ford
Alice,1983,Shanghai,24444,40934.98988815393,false,4,Mini
Bob,1985,London,77583,54346.50454433735,true,0,BMW
Bob,1959,Munich,94079,54101.0236524242,false,0,Ford
Bob,1962,San Francisco,35441,38480.54371508738,true,4,Toyota
Charlie,1953,London,82940,51539.9583214554,true,2,Bentley
Alice,1986,Mumbai,10249,67313.01409416893,true,1,Mini
David,1972,Mumbai,94835,52231.15773027666,true,2,Bentley
David,1970,San Francisco,86685,58239.06932047036,false,2,BMW
Eva,1965,London,31173,55805.697928572474,true,0,BMW
Eva,1970,London,68116,52101.690101541,false,2,Mini
Alice,1970,Shanghai,40342,62613.82394235888,false,2,Bentley
Eva,1986,Munich,94101,48841.9136478654,false,3,Toyota
Charlie,1961,Shanghai,60008,48306.55037408488,true,2,Ford
Alice,1955,Munich,29737,52338.31568280683,true,4,Bentley
Eva,1967,San Francisco,77616,52709.649439328714,false,1,Ford
Charlie,1966,Mumbai,88603,59925.802373435254,false,1,Ford
David,1967,London,74369,46538.72495208012,false,0,Ford
Eva,1979,Mumbai,70169,47266.41377401697,true,4,BMW
Bob,1974,Munich,14523,42183.85180570956,false,0,BMW
David,1973,San Francisco,88632,45976.25811677104,true,0,Ford
Eva,1954,Mumbai,23062,63380.98855760853,false,0,BMW
Charlie,1973,Mumbai,93810,24539.530526146104,true,4,Mini
Eva,1974,London,32077,55643.35611915738,true,4,Mini
Bob,1959,San Francisco,56096,60492.44670938997,true,4,BMW
Charlie,1983,London,91838,43067.165822470706,false,2,Mini
David,1980,Munich,16669,50708.233171498316,false,0,Toyota
Charlie,1989,San Francisco,36015,48680.80229846332,false,2,Bentley
Alice,1952,Munich,57075,40701.80926770164,true,2,BMW
Bob,1968,San Francisco,55066,58657.56936641886,true,3,BMW
Eva,1979,Shanghai,53240,45291.83138043456,false,2,BMW
Alice,1960,Mumbai,89585,52853.67423407745,true,4,Toyota
David,1980,Munich,48497,52441.17632436244,false,2,Toyota
Alice,1966,Munich,32342,20201.038714154784,true,4,Bentley
Charlie,1963,Mumbai,44563,52694.62892135816,true,3,Mini
Bob,1989,Mumbai,46364,44922.03658733386,false,2,Bentley
David,1966,San Francisco,78328,38880.885644179114,true,0,Ford
Alice,1963,London,94795,49836.15371290719,false,3,Toyota
Charlie,1977,Shanghai,71166,49487.28063333231,true,0,Ford
Bob,1981,Munich,33642,59626.61373487146,false,1,BMW
Alice,1978,Shanghai,30863,68581.62202006606,true,2,Toyota
David,1988,Shanghai,53504,64596.850549319,false,4,BMW
Eva,1986,Munich,65702,41006.9188159897,true,4,BMW
Bob,1967,Shanghai,57753,51179.979893416996,false,0,Toyota
David,1989,Mumbai,65134,43116.08817112436,true,1,Mini
Eva,1953,San Francisco,63050,29477.122451571202,false,4,Toyota
Bob,1961,London,40099,63660.093516937144,true,1,Ford
Eva,1957,San Francisco,41458,39836.06092923076,false,3,Mini
Alice,1955,Munich,43756,51208.82346625871,false,2,Ford
David,1967,Munich,95254,30499.038335682173,true,1,Toyota
David,1960,San Francisco,60568,49799.41449616648,true,1,Toyota
Eva,1959,Mumbai,33004,42236.76246724328,true,3,Toyota
Bob,1950,London,92780,44927.03869986274,true,1,Ford
Eva,1951,Mumbai,17777,43866.73700389711,false,4,Toyota
Charlie,1968,Shanghai,27389,57646.489874499304,true,2,Bentley
Eva,1982,Shanghai,24652,38066.98728539223,true,0,Bentley
David,1989,San Francisco,40073,54794.36487799603,false,3,Mini
David,1981,San Francisco,59728,59086.187473443264,false,0,Mini
Eva,1987,Shanghai,24702,73223.08242506706,false,0,Mini
David,1970,Munich,97490,50262.23045128008,true,0,BMW
Alice,1969,San Francisco,56023,45854.878879316595,true,4,Mini
Charlie,1983,Mumbai,48213,48037.18377854603,false,3,BMW
David,1965,Munich,23044,63953.731132817105,true,4,Bentley
Charlie,1966,San Francisco,85059,37439.30984495998,true,4,BMW
Charlie,1980,Munich,40353,57309.815038063716,true,3,Bentley
Bob,1957,San Francisco,67076,62212.2471334603,true,3,BMW
David,1952,Mumbai,68050,43625.318259940905,true,3,Mini
Bob,1984,Munich,50051,65659.48277294985,false,3,Bentley
Charlie,1962,San Francisco,42676,29630.638694213558,true,4,Ford
Eva,1962,Mumbai,16434,56005.79806332344,false,3,Toyota
Charlie,1960,London,78900,44783.08792458992,false,2,Toyota
Bob,1960,Munich,65767,54281.42391844872,false,0,Bentley
Alice,1969,London,37481,49330.894551498524,false,3,Toyota
Bob,1983,Mumbai,39460,64167.50348230013,true,2,BMW
David,1968,Mumbai,42603,52909.83392124996,false,3,Mini
Eva,1957,Munich,89274,45554.54579588141,true,4,Bentley
Eva,1975,Munich,92409,50047.823459283805,false,3,Ford
Eva,1985,London,49040,51379.584201748905,true,1,BMW
Bob,1979,London,16081,42832.62760373313,false,1,Toyota
David,1986,Munich,97673,70406.34029320843,true,4,Bentley
Alice,1954,Mumbai,41099,55667.96991579789,false,4,Ford
Eva,1976,Mumbai,80556,69150.76510561486,false,3,Ford
Bob,1954,Mumbai,42372,54234.133668552524,false,3,Bentley
Eva,1981,San Francisco,12796,44439.6485439703,true,0,BMW
Eva,1983,San Francisco,57314,30907.279490698515,false,3,BMW
David,1953,London,15989,46431.0738501247,false,2,Mini
David,1976,London,26641,39247.72548009027,false,2,Bentley
Eva,1968,San Francisco,80241,43461.15575244341,false,0,Ford
Charlie,1956,London,85064,66810.17371288573,false,4,Mini
David,1987,London,80897,72048.94813973611,false,0,Bentley
Alice,1981,Shanghai,37463,39671.58842823405,true,0,Ford
Charlie,1958,London,57948,54707.46685281555,false,3,Toyota
Alice,1951,London,30555,46515.08414129885,true,0,Bentley
Eva,1972,San Francisco,27187,62982.017301165375,true,0,Toyota
Eva,1976,Munich,84017,60301.27327947298,false,2,BMW
David,1983,Mumbai,11687,67266.5634134183,false,0,BMW
Alice,1953,London,37653,45695.660013680994,false,3,Ford
Alice,1987,San Francisco,16896,61835.94504571626,true,0,Toyota
David,1958,London,78803,46247.02498986249,false,3,Ford
Eva,1988,San Francisco,58813,52361.68160941338,true,2,Toyota
David,1980,Mumbai,44423,46323.18127623525,true,0,Bentley
Alice,1970,Mumbai,49727,55206.09275190207,false,0,Ford
Bob,1969,San Francisco,43135,47839.459632074606,false,1,Toyota
Alice,1989,San Francisco,55088,56366.35786814292,true,1,Toyota
Alice,1966,London,29651,63472.845441933394,false,4,Toyota
Charlie,1957,London,98011,50205.38741592228,true,1,Ford
Charlie,1970,Munich,10592,41786.989409846734,false,3,Toyota
Charlie,1985,San Francisco,42067,55092.11282140958,false,4,BMW
Eva,1973,London,66776,64018.30694387,false,1,BMW
Alice,1953,San Francisco,10733,32463.447250528585,true,3,BMW
Charlie,1962,Mumbai,14329,57732.279911972764,true,2,BMW
David,1962,Shanghai,59276,40449.28670259736,true,4,Ford
Bob,1963,Munich,74728,45311.45756749388,true,2,BMW
Alice,1973,London,45577,52556.92754338673,true,1,Mini
